msno,city,bd,gender,registered_via,registration_init_time
83h8ALFsRykLq8fbeonNhNNjuH0vPBH8RXF9wS/A22o=,22,36,male,3,20131010
BK1Ai9NwPQephvzYThtrOlI9EVOPTRtQstbpNvYMHhs=,1,0,,9,20151117
BkRVcyyFGFmjKIKTKzRvtzI1UmtQP7pSiX+6TPbegr4=,22,16,male,3,20150811
s/2VuHiWqyoZxJG2iFlPN0hbTdr0bJRtbdpfDsi0/N8=,1,0,,7,20160120
B3ESrda39p8l1wKA1+J3xKUvCFETx2BrnbG0bzPS7a4=,9,27,female,9,20070106
Ytwjfxeb5qtPNf8YyecLDYe0xxqfxEog7kv565P6zhE=,11,24,male,3,20150526
GoywY5tHFb2dZYmhWCR6kx2VcvKQxW1EWN9o4orKNYU=,1,0,,7,20151106
8Dsd4u3Y+2s6Al1bW0xyDQoFcvuzSgzji5o0jQRlnXk=,5,24,male,9,20110106
PdQv88VTRHta3HiQZRR4aKLYJUDgyhZwlEtfpMr4jNc=,5,29,male,9,20151122
fwqAxQ/XGHlQFM62U3pYpbVIhFJ2val64CsN0wLTI28=,1,0,,4,20151202
wU24CcgZ07+Pn/4adol+H5eSMyazaytVm3wCql9yD9Y=,13,26,male,3,20160128
HSdsYV4I1w2MiFFK+AvuUuKhrcQ9Bt9tvQ1Xs+b+eyo=,6,37,female,9,20111111
b17IGuGS+ZsJh5/hpqgJkiLCBUvxVNYzLWWJ7DjX6aA=,6,26,female,4,20160501
RxNmGQvsQMtt2sLkVhFg0hgYqYUBHxMK+fNb6PU1Ke0=,1,0,,4,20160520
NsyGmQ/UJjgzulkeO9F3Mg3twsineKEs8Row4oknpUI=,1,0,,4,20160522
tH0ooEgPq0O2/7R5/mSj1PsGLvFD87Lg+8HscSf2yng=,1,35,male,4,20160227
+InJhn/jg1M29BfuhkNOR7vcs3NhohvwZ9qIj3dLCvA=,1,0,,7,20160103
49uwYZb1bhuVTqy1yuHgnxUiR08YKQv7OjVobSfcXu8=,1,0,,7,20160119
91M92+bix5b/JF5OXnSE674KssuaZg1jl7IWE/aU9pQ=,1,0,,7,20151220
X1pKmvtOo4jOb8sh6FSdfbhOV97AfwEvCtq6FtQk9Sg=,1,0,,7,20161017
27dAHoYDqvSl35Fc2/mPhbK6E6ReaIHX/lTTxZmT6IE=,1,0,,7,20161021
He6SV1fLQiSZRITlYWU1TyrSUfulFipJE5oGLoPB8R0=,4,36,male,7,20111106
YxE2iOQ7J6FfQCq36k6E/y/NudGok2j6m7E+N89JJWA=,13,28,female,3,20120408
KX7ai+7Lt5kHr7+X0OpRaSTtgjNEm2pSn3NVRQboJm8=,1,0,,7,20160807
9Z5yaGPdRrYikky1G8ZzztW055clhL22MNfIf8epfgw=,1,0,,4,20160104
WEkoLBLBkr4BVMxmhvFALoXWEEk9VCz7tqIoX2R5t1Q=,1,0,,4,20160322
C1mTpSsS2DFdd3/oYRT7A3ylCnU2A3a/ZB3pC7oit9k=,1,0,,7,20160201
R9kZPTYjc84fwFXpkX0ArpyEZrlLewD5vCdbjuyQCVc=,1,0,female,7,20131113
vdGMGrT9esbf6IuakxBX8aY95argBpOCi7ByrllN7Bg=,1,0,,7,20150910
XgluQt+ywGBK7S9+Dnjb7nIFscWtecOaK8yT063VLls=,6,20,male,9,20150914
Rx0NancZiVdM7HnCnxJm4/1YGOeTFN7pqOF3WHavfx0=,13,30,female,3,20120616
CeqqUB7pwy5WmYuxEgjoWkKYRrRNuyyW3fWvIsOf4+c=,21,19,male,3,20150419
FrTqzLQqG/urQDuDJQIP2aM9hFubUw6fo/CtqIjv27U=,13,32,male,9,20111202
3iSpzVW0lb8qyIy2nUv+IeAILqrdqoaLVfcGMCoLIQM=,1,0,,7,20160331
sm15d5/6/QOR9BZmJwZx0HABj43MZ4jaEoVmESjr+BA=,1,0,,7,20161124
SU2fGAAiLQbJiAmLdSmUQobXGsakhmn7gjhUD4x3is4=,1,0,,7,20160716
k/haM8DPCnlz3KLinlXADpdplHBrIYWK5yZByaXpTyk=,1,24,female,3,20130819
WkvnO1XI6de5yOZetz5/usCiFegriLn7GZg33xDWmWE=,1,0,,7,20150906
xmXzRY04Q52rniFthjZ8NCloDNq5Dcvx3oqqXhdiur4=,13,34,,4,20151218
f/wotrVK2gxSIPq8reljGxBy5DlMH2blhxriOImrQoo=,1,0,,9,20151219
oQ0WQSbh7VBmh6qTZ26u/IRefxdWCJS3R9KtyBkoTFY=,4,27,female,4,20151127
CjpOE0TOkTAOvto7ZLk0//aUv8ck3lA6qenkYOUNdY4=,1,0,,3,20121204
nPw36uRxyZGSOcBcIPNUz4CO4W/Av4un/WssuWBDoo4=,13,20,,9,20160701
ZOI8gZyHvYRettj5J1j0ZxX7/rp0RqlcheF9hBM82sI=,1,0,,7,20150319
Jzu029RmbX2ZlKZvBK+FnDwfgX/XzvV3tqQusjoRVOY=,15,50,male,7,20150713
XkYHN+DElO8YKJHA0MrrKowB0ef72qbCanOSB3b1szo=,13,19,female,13,20170103
9Op90Jhz4Gn1zJun11R5BfL1BBUD65w8mGM1mIjLbpw=,15,29,male,3,20120630
tTjIJmMrRs3ZnQ2F8+Ec/FoHA7NNwdeQ7/Z57HNQRfI=,5,20,,9,20150520
pykU7nLBSFV57d08vO0fNunzXJufxUZS33/9nXxs4EE=,1,0,,7,20130615
Fgv00pNzeIt3yP18EtnPoFLP3MHHxH4HAKhJRUO8X2o=,22,0,,9,20141122
M6EXnytGw8i//sT1Of+lxXb3pv1fR/vHriaMIpiMjgY=,14,25,male,3,20151018
9oXJ/mXcJHH8bRW/HqytkgOwYcBGYRc4eTTTfpQdQ4w=,1,0,,7,20130603
EZ6loC5qQls5adin+BKULOZscspcDVkUxgUcFJZINvY=,13,26,female,7,20130613
MEWNNZvhx43ahGCO7mNAkrxKA+uRKlLKaOZ3KGJtDLw=,14,27,female,3,20150221
PDGpTHw6yjF93CnwKWs1dJVouZvX/bHnlWIJaqGJn9M=,13,33,male,4,20160222
O5HZpqg0bMHESglpFQ030Y1ia2Z3z/mZCb8u4JS2yT8=,1,0,,7,20160302
XgyrxaHWws+YORFNAc1INiUEzLaukg0HYBUyH/2eBSw=,1,0,,7,20151017
sKqmd9UpfGODuCrRt3//aVNUvrOZZazKbPBO3pPWHTc=,1,0,,7,20151019
tlTGUI2zhqRH33ILWI5BZVaEz3SSXEESt97NN+O6n7A=,5,24,male,9,20150208
K3+EQk3T2s/dkKp1EfBJxh3H5vTswKHMp194JjIYmuw=,15,23,female,3,20130705
qdSh3spwQ+MMGxhljLfEx62iqRFUFuEcBmqawdLCD1Y=,1,0,,7,20150906
O3ZKDvyoZCH6U7UUxuTQFN0OibSVZfskClBPMtkX99I=,8,23,male,9,20110211
O3O6/zHV/gtXk936u2WMU/1n7loHX0RfJbxX85mIhBw=,5,28,male,3,20150926
BAQamf9eUSt/D3jdVHUWuCIOEDdcYFSaAqduy5apP7Y=,1,0,,7,20151007
Vc9r9C4GexRBG74WaRJe6af73AtsocVwiI/vT6gCHc4=,1,19,female,4,20160313
C2EZKxdn8zEHgz6hYkBY5A3eaA4yMDLNABU6x7ZZ4Ec=,5,21,male,3,20130309
oTN5wfx1I81IEJRjwAREn7p4+Ak2CNi2cbJrSkpxJ1w=,1,0,,7,20110324
vbZZtSKUugslYHbdUq4wQJbb6i3D2t/qR0Y7qYurXik=,1,0,,7,20141203
dTU2f0qw7qJZXpLegBx2BBo6gCxR+z3Hl8YQkeG4k+M=,1,0,,7,20151212
JbdceUOBAw9wK/JxLC52NLLLnfNeahk5SVc+e5gXzg8=,10,20,male,9,20141028
EDNZki8J/Uqgd4VUJuvfkaYtivuNJjNXgAC4J3kJ1Og=,13,25,male,4,20160901
debYBbm4FfGVk4mcmqtuiholOMNpF5qSmB16ETGF6to=,1,0,,7,20160918
aSGOeLVUt0xgWDU5wsS9OzGC7weSmP8aWyVEOOsqQWg=,6,22,female,3,20160926
zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,13,23,male,9,20151014
6nCOTRW1YokbggmPIGFF5REfIbHkE714/N13w9Nk7kQ=,1,0,,7,20151018
dVEMmgqQ/R4iObSB/etDHOxBstcMJ1PNd9mZN4tC/NQ=,1,0,,7,20151025
fGX3L9/878RDK8Y6pPiYKBd5BlsONJ+c04VSygzjMhA=,18,32,male,9,20050716
t5ovq86f4b8euF9XNQBsf9+YkiwJlpXv0ihTbGbR/94=,9,24,male,9,20060316
NQP7WZzQ8GNLcGtSffsX72mlMeAx7pn4cvtbITPpuHI=,17,26,female,9,20161001
MfIhrJ576PsaMArAEqQmGX6QSCyxhhUxpQUEVK6qkxo=,1,0,,7,20131121
etNMX5I77pVvykW6+aIiMIABtL1d6Ckgra4ja/ruO6A=,3,0,,7,20131121
KUL+/YY389qS+4D8NzYS+ufs92P+IBJt/CYpab0oTV4=,1,0,,7,20131206
ZLkPueK2k+lxxndIa3uB/oQrtcfACXDUa4/GALtVmfA=,15,19,male,7,20160703
k8fJZv45/KqBMVim6oYRjc/9WEyksO45LWYqyKjnOBk=,15,21,female,7,20151129
LaoK2TU4IurbVA0ychROBz/zSU1TwrXYoWXBhVfIG24=,1,0,,9,20151129
v8k8YjGWOwwayBDQq9A7wyYC0riTI8MbfzywewLWjSg=,22,34,female,9,20110126
Js9quQcf0ISiBosIw8rSYEoUK5KPqpLCkxPqL869t1M=,13,21,male,7,20160203
+3RI9yd2L8URLrPaOSwvaUeJ6kaP/NJTA04le2KQ/1s=,5,24,,7,20160209
/NUnQeXjXNBQgylSkdlLs2iGwsI4pXTuOSxAQeMT/O0=,1,48,male,3,20150406
N5jVQjgLhAsuxTHUxtv51uW+g3lIrdAcwOeU8Jifa64=,1,0,,4,20160302
uKCXOLtxgtP/rTxrzfe9hVoPk2tfUXz4e9LhHZkRa4s=,1,0,,7,20160722
1b9nLk8WHSr2mMV4rNnqfOq0ZKt16yEJJ0Z0Z4UMOTw=,5,19,male,3,20161106
NrRm6c1DoqJC2F0hKYfzTrZq/yYM0zDvdaxRrCx/rwk=,15,30,male,3,20140120
T56TwNApxpyjh9ez1MJJyiLbDHxhCwYIK3Ot8MaK1Io=,1,0,,7,20160427
8Kw4Lt6cfj1eTU1VY86Qy7smvwdOa/xxUmgZ80YkqOQ=,1,0,,9,20160429
wHDkIMzQu7X/LlcdQmG5kYok6Y3uV18m/HxwWHJy5gk=,1,0,,9,20161012
BVumF1p9KYP+zSquSfdpis0Fc5MClNVEALkwXobVv30=,5,26,male,3,20121129
470zYKDJlizgcy/9Ww/Vb1XVsvqZzT4+PBuZvV/YFpw=,15,19,male,9,20151205
2Q5eewaf9g2g+bTDSncXd+HRjvMZb46VALhkWzL5zck=,1,0,,7,20130128
6NoWeaOtGgA2/il+Ujv1Kl1TyvPlhoQDX/BAC4lgyQI=,1,0,,3,20140727
s7F6Vx7i2n8WAGC7SKyKfDsG21m2WpPxm9zb7bSY7qU=,1,0,,7,20160709
v7cDgku1yR6R6ZNNIEuDgjuPo/hhcJnTieq17Ly+vDY=,6,30,female,9,20110808
kCLI1mNR5fJUAfxYcUqg8i4dljUEXaQLYd2lJ5Lv9oE=,1,0,,7,20160216
azxhLD/joDKUYraBVKq//VYR+vua0IxWo28rv85dXXY=,5,33,male,7,20151230
kAC8XFUZ6nZwDP3iiw8VH9Y0Toqoi9idWQkB62ba+O4=,1,0,,7,20160227
tbx3sQzeoFZhv6f5AkfD+egG1YzwQ+6joCOQZBcxxk8=,15,33,female,4,20160317
ZJ9RxpnSaO58a0HCgFHVDy0IoNDclNyUrxT1tUFeZu0=,1,0,,7,20150907
ZwfELXP8iePN5ci1aTZ6FIx0jLDM6C9WfHjkmOjebDQ=,13,30,male,7,20121222
V+nTPSfnwr2HfqTttGOSotDeERCMiY0qITSjR51aQMU=,1,0,,4,20160805
D0nWixa7QFd+tO1BI3bGGvtgs/gMDKHJOYAdg9H3W8E=,5,18,female,3,20160815
cyb+0tmUbSRBoKqDSutW7FVgjq6bXo915d0lhL5Bmng=,1,0,,4,20160415
XSu5+CYu2pc8fczN9QJL8xjSFrqSs/+GDi+HMuLEgc4=,6,25,male,9,20101217
LVUjNv8a/UGQU10nBQq4tElFatjX7TfIdEbSjZGZmhM=,13,24,male,9,20130522
yjdnAMk5rs2K2/IwnXtwQspRylx4xVj12DhdpBZN7no=,1,0,,7,20150822
yz6tNMxFCOsWGUMmLqhyRdZLmk7QnYM6ctjwi5nwews=,4,22,male,3,20170109
dGcNvIYshGezJuXDnqtNv0DgCrGvOiP0zyZiPve2XAc=,1,0,,7,20170116
fb4RTtpnDztXtqyNzQjy+Cnn0lPXOs3sumoQQZJywio=,1,0,,4,20170118
/4tU3w+/LU5qNL9IcchcYgIzAE0HbeAm2Uzs2ACxaMU=,1,19,male,4,20170121
gRM+C/+48HrG7rcqJue+bItS4sm0AwBeLzkzNgH0+vs=,5,24,male,9,20160220
pieWu9uAARKPywDxCVgygY+DbUkazPqHfoHSaXB+lfU=,13,20,male,9,20110629
m5JTf6YwmZSJnY9t3iTlUUzatH1KcHFqS/eBOMP2tiQ=,14,24,male,3,20150510
0dF+j9/TnbozfTwrS5Z8Zi+j492TOPOSdYgcq1+4fck=,1,0,,7,20160108
C1HdQ9nhGC7MhY/0Iqa9MeIzxfIRwmE8jztO4t5MMOA=,1,0,,7,20150216
OkNRpTmZi5tXUX8udIeY64Zkqo+Czc2VwQBeUTVs5Fs=,5,33,male,3,20160511
HPLf23SfCm9ORPXdTBr0M3VOs/I2MbluXh2g7RA0I68=,13,31,female,7,20120115
uRzYlWt6CJ+wpdTFRbluVfH3MyboTYTADHxUq0Qizsg=,1,19,male,3,20160519
4n/XRZD9KcqKm6RkxWmOVkDPKowp9hVBDSDmK6Jx8aQ=,1,0,,9,20150820
9eTzUVKjDg8bO1a9j/vccLAh1he2xfuGtLxniau//eU=,1,0,,7,20150828
P2mbVI01BM5A/+uz5Gy45EdQ/+pQ4WcOvUo41sFKK6Q=,22,26,,7,20150914
w64um/Fayj7OAEshg5MCpyK4l/GcLgfyjHB6GjapzoM=,14,57,male,9,20150923
NKNMA+RFzFrONfefV77lpCk8toAS/FyApPsANGrj1T4=,6,22,female,9,20150502
cEtHi7QWYIO+MGt+MIofD8lIGCbRd3Y1uBKLsP+m478=,1,0,,7,20151026
2fmmpFGZfFTrU9c+EFAdb/b3W82wNFpGNtFah0EY5yw=,1,0,,4,20161124
bYi1x8irU6pUkRbUemVzKUBX+zq8yaQssyZrUzBh8OQ=,5,21,male,3,20161201
BQBBuRHGbblOl3gsXXJrjkxXewrrMCLw0Il6IouJjoo=,5,29,male,7,20151018
c2g3H1GfAiGZSmmWlHLkUbzR8yEFE08WqoM11/W3iQQ=,5,26,female,9,20110411
XMthYLaytWRweo6FMbO5clZIDJdD/7MKjJEOBF5BItI=,1,0,,7,20160702
tOViQyfZi1k9vDvem8eDEaKN0V4RddpMKjqZpV24UiI=,1,0,,9,20150320
80fZf7li1DamipTNf64MUh+/JkThB6/JXUCzjKHmNhw=,1,0,,9,20150618
uPRGzJmISaaGHYm14n+B4i3IkG4Cw7Fxp0Dkt8Z7l64=,1,0,,7,20130319
/NkusxLRBEs2QD7CWvNC7vq2dgc/TYZLefT3u+Hru8w=,1,0,,7,20130321
ATn/ONHN6UsS/x7UPLeMBcmqsJw6FFcD8zi1sy0ojZo=,5,39,female,9,20110818
sqPH+th1D4xk0lrE+69kWxK5Fo5zJwIv2nvgwcZTMss=,11,22,male,3,20141222
1eeLbl8LPe/RSKCvHtdBWas9IWmAUSaI1yUzCh7lxY4=,1,0,,4,20161109
TZ/eJUXwG1NeIekJSR5q7U+TJJf0CTNngXATaWj2qQ8=,1,0,,4,20160305
YncEvitkLhRPwJFnZhf9JMoEzV78l4rGWk4/b1bjsaM=,1,0,,7,20160309
1EkB5KAHRD6oFFPp7CJKjXjBDgqkbBRyeUWBWzK/4II=,13,18,male,3,20120129
7yEm9ZSMcp9SWcEE5nE8VRURfvp3rX9pBqF6rGOU7YA=,22,34,male,9,20161110
D+CR/MYeLMfbBEbm6+I/6e92E/hG7auoPwQrq5VaPTQ=,1,0,,7,20160319
1qYsm0AokGYVL4l8m22agQk08O8Gb/Oph2AxH9nOLHA=,14,18,male,9,20150727
u16ZALFGqYLxuAkemH2UyOgtvtGW2f+eMgCbeim/h5U=,5,32,male,9,20150710
FBHIdfGOFG//fNmNCU99HzkoWBy/3mvc+7qpRD5Iink=,6,22,male,9,20141128
/6GK3QFBDtUvj08U6UqjUK/Y3dbbDcv//TLfogVXwMc=,15,31,male,3,20141030
GRJ+tQcSAhgER5wTJsITdqKhgHh/TyknF2L64jScRXE=,1,0,,7,20150806
er/JnJJIDOp3RRb3FMzUWzxoesmBPApn6FDGJlJugIE=,5,0,,9,20151029
WwCc/rHmp4+7QjSj9a8b+Igt7YoGmTvZsITn4n0t5NI=,1,0,,7,20150915
FN86ajSc/7bBNMm7vAdIRrDCDmrDfcpEPdZ9frakx80=,13,18,male,9,20150925
W2HGnIeuMGHWiVySedPNfWGFxhZ+5btxtItkT86exIk=,1,0,,7,20151001
NFloT93hb6akyOeNqhrR3PPk51hHa9RJzpJZb0xt10c=,1,0,,7,20151002
36hDWeMn3+3lWyTflAjzx75PXZ7qbEqzIN9gUpMfd+o=,1,0,,7,20161213
hxgjThB2CQrPLMSL96BPVqXTyUQN18stOb0sBF84FoU=,1,0,,7,20161225
gMmUPsin2cVhlVBgU4fuXzyPLeiPkiY/tEf60iKyw94=,12,21,male,9,20150325
DyCEO7NRkjPcu3SS00crt6qmpMeHjG3ULMz1bYa5W7U=,6,40,,4,20161230
UBn3xTQe1YZ5Rwf9fPZY55C84xE4afVMj8NrEFrT1Jc=,1,0,,4,20170114
wsZkPheEVZ18KAE95MVGsnAwlumJgtqPhqIrANLF0NY=,1,0,,7,20150926
NQ6KybXGDNZhmMt3RYvwHVuBhAB5kncdjWm0PLToHFM=,1,0,,7,20151011
MpIHGrN5Cpu44Lu4SQGayrDObqpdn5EvJj3kv+FiwAI=,1,0,,4,20151016
WkbBOa+ku2sCpA6DJED0hxuCusGx7QHebi5VmPWFeJs=,22,0,,4,20151128
arXP8PjplAgZ16uFnnEZ3r8wMgRWB6J48M+VgoP4YD0=,1,0,,7,20160918
3gK4GZp8B1UdnpGg+oOUGaMr5xSfsgHaj3my0Eg9WQk=,22,38,female,9,20091023
1qsEnlP+LN+bjE+/mZ1fX1h0+CIEDJIhp62xAM0rQCU=,1,0,,7,20151010
ScmjUVxfzshZ2B5/oSaA33dMEKp7C1BxHiUzuyv4qTY=,13,41,female,9,20070320
J1m9knsMox1x2Y6FZqJ7M4ZuhJGx/cxGhkKj72Vlu+A=,22,24,female,3,20140303
7XaqERfc+927ltZ6k7x+Vdg6EMrRMLmAxb732M3SGFY=,5,32,female,9,20060424
2aVFW2+9dzvhiQCn5aMEFAWsAnB2dFwYkPAZ6gL23PI=,4,0,,3,20130817
g6Gts09KmN1P1UIXcnORcgoZ3ZFixWHjQzf4bWFBTgU=,13,37,female,9,20141207
MdeLuAaBOvfqooPMjeZsxFyAT238d/U0LSpiy99uh0k=,1,0,,7,20160317
WiMMEff3lzfptKjDpRulXF3B/AJ/P0eF6/s9LMnwRdA=,1,0,,7,20120821
GnEi+9jEJm0EDUunazsLzwtr5m4LaVAFgccorBR5i/w=,5,27,female,3,20120720
BIm+c0RsbcGP4ImC0rwzYZxmdXf1lRZNm7n2nPpRgIo=,1,0,,7,20160706
LWU3STzMWQqq5CWFUq2NMKB3kY9jCx6Whiv7/ULibrg=,1,0,,9,20150719
BEvcjVNSYvcmmJIIhDOAQsjv/GVpZKCtDyBhPi6qs4o=,1,0,,4,20160416
gghhjissUzLUBLBTHis49HUjRXwdrgbkuiyH0MWhhbk=,1,0,,7,20160317
8plCmCExLIDdIukwQo6waaQN0CcO0HitSFKQNr15yDw=,13,37,female,9,20080627
e7F/47Nn8j2auLioOGH9xTZEd19P/Xhc8828p/rpakk=,6,0,male,3,20131220
9Mg6mlbXcfV5Q4B358c/fmDyEBZND52SfAOl/a8rKyg=,6,37,female,9,20080620
OXRtSs+VJfJlx+Kk/ltkGkWhztAeT4tN2LuVj3uN/dA=,4,28,male,4,20160424
U1e1bODPwoM2Pc1SBmAqSZPWN+crY+3mXHk3u/9nRSM=,1,0,,4,20160429
/8nMWo6B6sfq5BwH3sGGCzexuTGLtd260pxVwsicQ9g=,1,0,,7,20160119
QQ/GkNW11c90OeSqY1BKvcy2AMR49uIavcdEJkn76aM=,5,28,female,9,20120224
U4kGEHDOsIcfQSK2wJqJC04krXr6d9aqsb8kU0/PeF4=,4,22,female,3,20140111
s7RBlFo+gzQH0he8MiiwaCbfQaMCQsShKbLgEPaRSjs=,1,0,,7,20161008
SvaM1wfgTBTJJb5aFO2OhLsMdGy03rcaWqg9CTb43mw=,1,0,,7,20151108
Gu7qcXdgicJxDRM2HdF7eWYDZ0jmdoItSyEJPuu/mJk=,6,26,male,3,20131223
4aKG7va4rk4SkQ3la/zL6lJI0ziqKrMUomiwv9dq0tg=,1,0,,7,20160124
8Xw0uomp2zfmHtNM8r4zX29PPmMb1iOH4qNcS3cFTDk=,1,0,,7,20151101
Xdc+Ctt/gSlOZl2xHyN/fgSgCAl5VzWLm6wn1tXDeoI=,1,0,,4,20160610
Z65GqDEbQKxeGMUkasv2qwn5GS+2qXCMsjIeTcN/1Ew=,1,0,,7,20160210
QPYfqY0yAdC0ov5GIotomsRLWs1vYmf3aVF4m80mBWM=,1,0,,7,20160131
xO5I81bfkeZOGmeEEGHMiX3RTpBWuxTpea+zTPpz+AI=,1,0,,7,20160827
GavtSDYL4FKasmUYFt5Hc76NQKirkrCv+shjRzkNPS0=,1,0,,4,20160904
IH/2NqTiU64ACGmMZubripL+4IdiO7gRHd+mxeiKPEc=,1,0,,7,20160420
l55qkJRouK0phQe6JFENadeiQRXRieEoW2xq0z3h2sI=,5,27,male,7,20151202
vxGNUv6Nes4kO6e6X60bftbKjGMKkJurwFgSB+DhdX0=,1,0,,7,20151202
amv3Q3WSaAm+FVU+i7Yurlkuy16XqVz0AZI/9yjsvYM=,13,21,female,3,20130913
Jk/nzf/DK0vI+Xu6EhuqQnh3+7AXMFj1TDh/9ByTmRw=,13,0,,3,20130919
rcUe8GkgE7pER+I+P+mSm7G7YWHDGN94mE4dQ+/XYg8=,5,19,female,7,20160107
uDLXVeIR5auXV2BRa8YnDD8A1U3m0AsVwSjlAIRG/UI=,1,0,,7,20160607
VoozRWnMB/oOvylftgxOPMNGmV0wZbmdKssdV0PHSRI=,1,0,,7,20160628
GH3yhJQ0nO2CzWhgWSkKq5dbYUMompa5SH27dfkGvxc=,18,17,female,9,20120921
RvNR/K+/QIgJiy7rkbASiCytvG2xk3/a8pYhN8DHhjg=,22,31,female,7,20150810
VMzeQr7iC9ClLuc5bhlrQNl6oJsQQTckTc4seoIcT0k=,14,22,female,3,20140908
kKUOUlNGqDlQkw7ZVxbSpJnGyMkR7irDCEV93AuCFxc=,1,0,,4,20161218
H64H4Zb8pJuDp5ZvrU7MqytaUEihN+1LE3fpAW1lmpQ=,1,0,,9,20150219
nrulHUfZigifRd0tslob5MQmkERPrrv6477FhGJG6dw=,15,21,male,3,20150125
6acUBMGplGACJpi9cYdfNCBv7F6cEmVhjh5uaswBFsg=,13,0,,4,20151225
dkvAz2ocox1+SQrbEApbvkHg2MQWeH+skMMx9PxkLlE=,14,0,,3,20130205
HhCPPerIl9HiqrrN3Hyh83TzFvpE6krx0wVPfRDidQg=,5,19,female,4,20160622
Gp5OMxS9i9tN8oMfq/s74J1DA8lIoCxSVZ9br6rc7yQ=,12,32,,7,20110709
OtuwP51YcGHgl2QLbg+0OAPynyJKlHV6fernoYGYjbc=,1,0,,4,20160318
rZ53s48LrgLw0ljY4pvY50KnX1+V5q2aM3vfMXWKJps=,1,0,,7,20160319
zkNbyBrYj7YW4gs2/sWW+R43ZrKnmP3M3JqOOkDV/s8=,1,0,,7,20160317
r7qQ/i8kmMl7wddKldX6Y/+UQmglcKgMl5wodoTPodw=,1,0,,7,20130723
8LR9ZZtpIMYcbadcn/22NYdf72VoIPlFNNYChSm36bY=,1,0,,7,20160401
eTXCUZctGzSyeZ+Wcc3C03iFSsX+pDnMaBd2Pzl0JXI=,1,0,,7,20130928
OEAXKLiUHWD1g2uGI72ylSEr8DZlY7Lqy/iulJrIJ7g=,4,22,male,9,20110208
rFCjB0nLSewzwJlnQHaLdPHq6fyRPc2/26AB3KPC/B8=,1,0,,9,20160109
F+o5SJrTIdJtPx5g+qvgw5UPz1VFw7p/XraQWlqT0do=,14,26,male,9,20161128
NRi6xAJ2A+KRDrThGU+jaulskGcUeLQ1SjP3viFcB5Y=,1,0,,7,20160904
tV4nL/iFi2PK4RSAURhu2m476xkNSE/ua6xWBeOh/3g=,8,21,male,9,20160508
LC/yvFvL8/XjQRrnCHZOYWOoxrkvqdw/EOAue8sd+Lo=,13,0,,7,20111230
WwPFUHK0XZ/sOr9+zSiA20Qm4zPPt/JRzIiScL85624=,1,0,,7,20151007
LvbAzWfZv8E4dFIbtsR1haOSvAlmi83yblUZAgmg210=,15,27,male,3,20150918
jYM6Dm87QY5gCu4ChOUMV2y+oIn9VtFv3YZdCUGkQZ8=,17,20,male,7,20160104
T6QoQOMHXY22ydGmKO3a0zb4b3m48zbjJoorMTKyJI4=,15,19,male,9,20120601
C+vW618vSft3lpgyUcq1ik0RwQ7ZUHOlNfZukK21V0I=,1,0,,3,20120818
Nb1ZGEmagQeba5E+nQj8VlQoWl+8SFmLZu+Y8ytIamw=,18,22,female,9,20060826
xohPIwGmHUWB+7ghiuDq8XjNCdq6ZXK5kkp28APGDHI=,1,27,male,3,20150912
hYHknXc8odq7MZCAPWfU5/ireIElVyhbrdE4eyME9oo=,1,0,,4,20161215
8d6opWyrOKzAVr6aTjuqpudoxtsLjFJd0l+jiPJ7A14=,1,0,,7,20151025
yjHOIPWwv7yVY+AD1s5E/fCGAtzWIChrLpN3MJU2hA4=,13,16,male,3,20161018
S/VY8lSwoCB1Nb3miNJTDP5NzMQClT9rklDuCtKub70=,5,0,,9,20160629
7fCZFPmea1xBqVtRdVbnZrKAVWpmgv7Kk19Ys1U4ue8=,1,0,,7,20160705
d4IgdARNZJaxU43z3228AIV+GsS5q90qoJIoDLMwagI=,5,40,male,9,20060915
ZdIjbrAGaVXgNRcohN63FP/TMlYYcVwfBOWD2fFyp6g=,1,0,,9,20141126
HsGhOaCfLjxr729Dv21FSs9RL2JbmfNSll/GWyZc3OE=,13,20,male,9,20110626
uqJ/xmK+WUcVEwaSR4n5ERnhvencC56s9fA2SkokgSI=,13,20,,9,20150716
Iz4jGMFBE+JqIxbwOxPeV++epm5QOjT+ki78MnNzwCI=,18,21,female,9,20140411
IFtZV46GTGT4P9j2xABS/cfJIFo4CiojsIEFznVbDp0=,13,31,,9,20140422
Wuv+e77SxkURnl5tevJndNPNerjHokf7RpUVUdDK1Lg=,1,0,,7,20161119
fvgjBk9Nk7vb6LEW7uap9AqGt6RNWYiRHN7r1dnyIuA=,1,26,male,3,20150815
yXT8dfzec/uEg6Thfb4jlTDoVRMRvwxQN1TnRGmS7WU=,1,0,,7,20170111
5Xapdz9BXcXSTGoiyUc3+ciTwJ/51Ih8Re6mROOeLB8=,1,0,,7,20140420
EWR5HYyyGE2bUdFekIq7ItxViwwZr4ZUTsDjI4j6mb4=,8,24,female,9,20160326
XNzr9iueOEyQHi3QU9PE6OuMt2sc1PumNuR1NLPuC/4=,4,28,female,7,20130611
YKLCjBMXW/D/dbG3pBbnhCuv4e+IZ4naUDXPUelsSD4=,1,0,,3,20130615
62+hd54zhrSrQC4Ska0/hiivSsfZ+93BpQ41v9cCbNo=,13,20,male,3,20150823
